"Time","ZX_RPM","ZX_TPS","ZX_GEAR","LCC_AFR"
27.000,1604.979980,0.231000,1.000000,17.570271
27.100,1542.000000,0.700000,1.000000,17.732050
27.200,1569.750000,0.441000,1.000000,17.916510
27.300,1598.670044,0.000000,1.000000,18.307800
27.400,1557.290039,0.000000,1.000000,18.527191
27.500,1550.609985,0.301000,1.000000,18.718521
27.600,1590.750000,0.385000,1.000000,19.089800
27.700,1589.510010,0.329000,1.000000,19.440870
27.800,1546.650024,0.700000,1.000000,19.689402
27.900,1512.989990,0.343000,1.000000,19.934711
28.000,1465.209961,0.371000,1.000000,20.060732
28.100,1429.599976,0.700000,1.000000,20.065451
28.200,1437.520020,0.700000,1.000000,20.150141
28.300,1501.380005,0.700000,1.000000,20.382801
28.400,1558.790039,0.700000,1.000000,20.638441
28.500,1517.300049,0.700000,1.000000,20.690281
28.600,1481.400024,0.700000,1.000000,20.740301
28.700,1445.829956,0.700000,1.000000,20.776001
28.800,1493.859985,0.700000,1.000000,20.705622
28.900,1625.239990,1.268000,1.000000,20.829491
29.000,1684.520020,1.500000,1.000000,20.893002
29.100,1670.750000,1.500000,1.000000,20.761751
29.200,1690.949951,1.500000,1.000000,20.437719
29.300,1757.459961,2.132000,1.000000,19.812851
29.400,1798.109985,1.004000,1.000000,19.669001
29.500,1567.449951,0.119000,1.000000,19.801800
29.600,1605.699951,0.000000,1.000000,19.779701
29.700,1518.339966,0.609000,1.000000,19.859741
29.800,1611.579956,0.077000,1.000000,19.405752
29.900,1571.310059,7.735000,1.000000,19.202402
30.000,2779.649902,0.595000,1.000000,19.241940
30.100,2681.000000,0.665000,1.000000,18.042351
30.200,2300.459961,0.700000,1.000000,18.176880
30.300,1956.359985,0.700000,1.000000,17.764231
30.400,1738.000000,0.700000,1.000000,16.974001
30.500,1460.319946,0.700000,1.000000,15.965100
30.600,1475.680054,0.700000,1.000000,15.846281
30.700,1468.719971,0.700000,1.000000,16.445261
30.800,1478.400024,0.700000,1.000000,17.190161
30.900,1461.599976,0.700000,1.000000,18.597700
31.000,1477.439941,0.796000,1.000000,19.500761
31.100,1495.560059,1.500000,1.000000,19.909681
31.200,1547.760010,1.500000,1.000000,20.153721
31.300,1561.079956,1.500000,1.000000,20.280800
31.400,1493.400024,1.500000,1.000000,20.441200
31.500,1538.699951,1.500000,1.000000,20.570761
31.600,1569.839966,1.500000,1.000000,20.616001
31.700,1605.140015,1.500000,1.000000,20.642521
31.800,1648.040039,1.500000,1.000000,20.644640
31.900,1597.400024,1.500000,1.000000,20.359701
32.000,1635.560059,1.500000,1.000000,20.153881
32.100,1660.380005,1.772000,1.000000,20.139261
32.200,1668.719971,2.300000,1.000000,19.975401
32.300,1732.479980,2.300000,1.000000,19.895041
32.400,1753.599976,2.300000,1.000000,19.843801
32.500,1803.699951,2.300000,1.000000,19.602541
32.600,1844.680054,2.300000,1.000000,19.315361
32.700,1879.739990,3.036000,1.000000,19.043720
32.800,1929.359985,5.388000,1.000000,18.722960
32.900,2015.000000,8.150000,1.000000,18.474001
33.000,2118.840088,10.132000,1.000000,18.505840
33.100,2221.439941,11.332000,1.000000,17.625641
33.200,2328.760010,11.252000,1.000000,15.710241
33.300,2434.199951,10.900001,1.000000,14.756021
33.400,2526.000000,10.900001,1.000000,14.910401
33.500,2610.360107,10.404000,1.000000,14.932821
33.600,2730.239990,10.100000,1.000000,14.889161
33.700,2847.659912,10.100000,1.000000,15.087161
33.800,2933.000000,11.188000,1.000000,15.310201
33.900,3049.399902,13.870000,1.000000,15.340200
34.000,3207.080078,17.608000,1.000000,15.044041
34.100,3383.239990,23.362000,1.000000,14.362720
34.200,3571.879883,27.963999,1.000000,13.796441
34.300,3793.280029,30.694000,1.000000,14.271461
34.400,4018.199951,31.840000,1.000000,14.682800
34.500,4236.149902,33.215000,1.000000,15.476241
34.600,4503.589844,34.828003,1.000000,16.034781
34.700,4762.500000,36.459999,1.000000,15.693251
34.800,5027.939941,37.396000,1.000000,15.745151
34.900,5315.649902,37.500000,1.000000,14.856200
35.000,5609.990234,37.500000,1.000000,15.141670
35.100,5843.390137,37.500000,1.000000,14.883401
35.200,6118.350098,37.500000,1.000000,14.625401
35.300,5521.870117,37.500000,1.000000,14.373411
35.400,4861.479980,36.708000,1.990000,22.111761
35.500,5150.339844,36.660999,2.000000,16.260000
35.600,5386.799805,32.728001,2.000000,16.226761
35.700,5551.799805,30.400000,2.000000,15.141101
35.800,5748.080078,30.400000,2.000000,14.937011
35.900,5894.689941,30.400000,2.000000,14.973130
36.000,6039.279785,30.576000,2.000000,14.919591
36.100,6194.919922,32.715000,2.000000,14.715771
36.200,6381.399902,37.605000,2.000000,14.125551
36.300,6558.879883,38.472000,2.000000,14.002300
36.400,6726.919922,40.237000,2.000000,13.642651
36.500,6893.240234,42.772003,2.000000,13.834411
36.600,7052.080078,45.460999,2.000000,13.632291
36.700,7267.250000,46.000000,2.000000,13.990751
36.800,7499.149902,46.000000,2.000000,14.155690
36.900,7667.350098,46.000000,2.000000,14.323530
37.000,7725.450195,45.783001,2.000000,14.301991
37.100,7387.290039,43.485001,2.000000,17.288700
37.200,7074.799805,40.080002,2.350000,19.961451
37.300,6990.430176,40.304001,3.000000,13.889960
37.400,7066.870117,40.424000,3.000000,14.141150
37.500,7211.959961,41.687000,3.000000,14.239831
37.600,7331.089844,42.100002,3.000000,14.357161
37.700,7444.399902,41.425003,3.000000,14.313751
37.800,7566.259766,40.223999,3.000000,14.322001
37.900,7675.399902,38.673000,3.000000,14.264670
38.000,7785.049805,35.103001,3.000000,14.167771
38.100,7874.009766,33.594997,3.000000,14.178640
38.200,8017.000000,34.299999,3.000000,14.420200
38.300,8109.520020,34.299999,3.000000,14.609080
38.400,8221.759766,32.943001,3.000000,14.628000
38.500,8326.200195,29.660000,3.000000,14.287200
38.600,8391.919922,27.108000,3.000000,14.104641
38.700,8452.200195,26.500000,3.000000,14.225441
38.800,8510.940430,24.454000,3.000000,14.220581
38.900,8557.519531,23.400000,3.000000,14.200521
39.000,8578.400391,22.840000,3.000000,14.133600
39.100,8272.400391,22.024000,3.000000,14.123880
39.200,8594.519531,22.392000,3.000000,20.925200
39.300,8099.439941,23.208000,3.760000,16.313160
39.400,7869.819824,22.776001,4.000000,14.035141
39.500,7940.600098,23.880001,4.000000,13.945601
39.600,8001.819824,29.284000,4.000000,13.749241
39.700,8034.520020,35.020000,4.000000,14.371080
39.800,8220.459961,39.253998,4.000000,14.409281
39.900,8266.719727,41.208000,4.000000,14.522601
40.000,8300.500000,41.400002,4.000000,14.068400
40.100,8390.480469,39.192001,4.000000,14.338001
40.200,8540.879883,37.590000,4.000000,14.324640
40.300,8598.959961,35.964001,4.000000,14.503441
40.400,8620.599609,35.116001,4.000000,14.725620
40.500,8742.000000,31.200001,4.000000,14.657001
40.600,8731.019531,25.622002,4.000000,14.027961
40.700,8778.959961,21.708000,4.000000,13.929200
40.800,8736.780273,19.452000,4.000000,13.966702
40.900,8837.400391,18.636002,4.000000,14.119321
41.000,8773.799805,17.670000,4.000000,14.309901
41.100,8786.160156,15.408000,4.000000,14.365761
41.200,8822.320313,14.112000,4.000000,14.608500
41.300,8805.759766,14.928000,4.000000,14.793880
41.400,8768.860352,14.754001,4.000000,14.914180
41.500,8742.000000,10.280001,4.000000,14.613400
41.600,8705.820313,7.624000,4.000000,14.471621
41.700,8661.959961,6.808000,4.000000,14.176001
41.800,8537.500000,6.200000,4.000000,14.274541
41.900,8474.400391,6.200000,4.000000,14.604000
42.000,8544.299805,6.200000,4.000000,14.944201
42.100,8507.320313,5.944000,4.000000,15.359841
42.200,8434.219727,5.128000,4.000000,15.181001
42.300,8366.240234,4.348000,4.000000,15.296560
42.400,8320.959961,3.900000,4.000000,15.435501
42.500,8289.599609,3.580000,4.000000,15.245400
42.600,8209.820313,2.772000,4.000000,15.469451
42.700,8148.560059,2.300000,4.000000,16.049700
42.800,8108.899902,2.300000,4.000000,16.315050
42.900,8053.310059,1.924000,4.000000,16.103270
43.000,8017.930176,1.500000,4.000000,16.226200
43.100,7935.819824,1.500000,4.000000,16.649500
43.200,7859.450195,1.500000,4.000000,17.744699
43.300,7808.899902,1.060000,4.000000,18.026501
43.400,7729.700195,0.700000,4.000000,16.640320
43.500,7672.709961,0.700000,4.000000,17.024961
43.600,7655.120117,0.700000,4.000000,17.595781
43.700,7602.859863,0.700000,4.000000,16.849140
43.800,7551.250000,0.700000,4.000000,15.951051
43.900,7467.979980,0.700000,4.000000,17.077230
44.000,7438.520020,0.700000,4.000000,17.840731
44.100,7357.930176,0.700000,4.000000,16.521610
44.200,7312.319824,0.700000,4.000000,16.053411
44.300,7246.500000,0.700000,4.000000,16.620502
44.400,7156.700195,0.700000,4.000000,15.755651
44.500,7049.890137,0.700000,4.000000,14.776451
44.600,6906.310059,8.314000,4.000000,16.203609
44.700,6751.839844,1.717000,3.170000,13.109770
44.800,6460.799805,0.000000,3.000000,12.893701
44.900,6637.589844,0.000000,3.000000,13.260271
45.000,6994.959961,0.000000,3.000000,13.600151
45.100,7233.379883,0.000000,3.000000,13.650650
45.200,7170.229980,0.000000,3.000000,14.044460
45.300,7067.100098,0.000000,3.000000,14.613601
45.400,7008.649902,0.000000,3.000000,13.949421
45.500,6895.129883,0.000000,3.000000,14.822961
45.600,6799.569824,0.000000,3.000000,14.565200
45.700,6755.500000,0.000000,3.000000,15.523850
45.800,6701.100098,0.000000,3.000000,13.887501
45.900,6584.379883,0.049000,3.000000,14.202641
46.000,6511.390137,0.637000,3.000000,13.998281
46.100,6385.859863,0.000000,3.000000,14.271921
46.200,6314.410156,0.091000,3.000000,14.148540
46.300,6262.899902,0.595000,3.000000,13.007701
46.400,6177.729980,0.119000,3.000000,13.741080
46.500,6137.939941,0.700000,3.000000,14.092971
46.600,6069.399902,0.560000,3.000000,13.535001
46.700,6027.299805,0.000000,3.000000,12.767180
46.800,5987.759766,0.168000,3.000000,12.860961
46.900,5934.700195,0.700000,3.000000,12.855680
47.000,5889.520020,0.700000,3.000000,13.286080
47.100,5863.000000,0.700000,3.000000,13.009001
47.200,5809.120117,0.700000,3.000000,13.538881
47.300,5762.540039,0.700000,3.000000,12.597421
47.400,5747.120117,0.700000,3.000000,12.581641
47.500,5715.020020,1.004000,3.000000,13.305241
47.600,5675.799805,1.500000,3.000000,12.885000
47.700,5668.299805,1.836000,3.000000,13.219741
47.800,5644.479980,2.652000,3.000000,13.799081
47.900,5654.259766,3.468000,3.000000,13.551861
48.000,5695.479980,4.236000,3.000000,13.324640
48.100,5659.500000,5.000000,3.000000,13.287500
48.200,5619.359863,5.816000,3.000000,13.833281
48.300,5671.859863,6.200000,3.000000,14.246741
48.400,5692.279785,6.200000,3.000000,14.217401
48.500,5700.339844,5.736000,3.000000,14.104660
48.600,5696.200195,4.920000,3.000000,14.292400
48.700,5672.740234,4.166000,3.000000,14.492561
48.800,5633.919922,3.900000,3.000000,14.469681
48.900,5601.160156,3.900000,3.000000,14.274981
49.000,5627.680176,3.900000,3.000000,14.150881
49.100,5616.700195,3.900000,3.000000,14.377001
49.200,5661.160156,3.900000,3.000000,14.345921
49.300,5631.200195,3.900000,3.000000,14.293000
49.400,5642.640137,4.432000,3.000000,14.370521
49.500,5633.279785,4.600000,3.000000,14.962841
49.600,5600.000000,5.240000,3.000000,15.403001
49.700,5596.279785,5.400000,3.000000,15.496780
49.800,5623.040039,5.400000,3.000000,15.600281
49.900,5594.459961,5.400000,3.000000,15.493441
50.000,5589.000000,5.400000,3.000000,15.190520
50.100,5631.299805,4.680000,3.000000,15.178101
50.200,5567.919922,4.600000,3.000000,15.087160
50.300,5587.379883,4.600000,3.000000,15.353480
50.400,5566.919922,3.928000,3.000000,15.371000
50.500,5519.939941,3.116000,3.000000,14.784961
50.600,5386.000000,3.100000,3.000000,14.278001
50.700,5510.729980,3.100000,3.000000,14.177900
50.800,5483.759766,3.124000,3.000000,14.364231
50.900,5476.600098,3.900000,3.000000,14.312101
51.000,5493.459961,3.949000,3.000000,14.440640
51.100,5551.959961,4.600000,3.000000,14.935701
51.200,5414.729980,4.776000,3.000000,15.683081
51.300,5459.500000,6.408000,3.000000,15.632260
51.400,5506.000000,7.905000,3.000000,15.598600
51.500,5530.310059,8.500000,3.000000,14.825611
51.600,5568.279785,8.500000,3.000000,14.490631
51.700,5579.470215,8.500000,3.000000,14.712061
51.800,5591.439941,8.500000,3.000000,14.707671
51.900,5621.750000,8.500000,3.000000,14.740750
52.000,5654.209961,8.716000,3.000000,14.788931
52.100,5674.479980,9.300000,3.000000,14.840411
52.200,5686.720215,9.548000,3.000000,14.919591
52.300,5718.100098,10.100000,3.000000,14.949021
52.400,5756.950195,10.100000,3.000000,14.662451
52.500,5756.430176,10.100000,3.000000,14.527281
52.600,5788.410156,10.412001,3.000000,14.594780
52.700,5801.640137,11.228001,3.000000,14.543430
52.800,5819.049805,12.689000,3.000000,14.392470
52.900,5870.950195,15.080000,3.000000,14.054851
53.000,5939.140137,17.105000,3.000000,13.594741
53.100,5981.799805,18.292000,3.000000,13.399851
53.200,6035.859863,19.108000,3.000000,13.407501
53.300,6098.669922,20.295000,3.000000,13.347390
53.400,6146.700195,21.880001,3.000000,13.077650
53.500,6222.299805,23.056000,3.000000,13.099670
53.600,6307.020020,23.872000,3.000000,13.010271
53.700,6365.229980,24.200001,3.000000,12.997451
53.800,6419.169922,24.200001,3.000000,13.099991
53.900,6479.350098,24.200001,3.000000,13.155601
54.000,6564.990234,25.205000,3.000000,13.171000
54.100,6653.580078,26.252001,3.000000,13.080611
54.200,6698.879883,26.500000,3.000000,12.977521
54.300,6800.439941,27.084002,3.000000,12.962951
54.400,6873.250000,27.300001,3.000000,12.945251
54.500,6985.330078,27.916000,3.000000,13.016541
54.600,7073.459961,29.917000,3.000000,13.108731
54.700,7142.600098,31.040001,3.000000,12.987000
54.800,7206.839844,31.856001,3.000000,13.107800
54.900,7270.919922,33.259998,3.000000,13.373840
55.000,7300.779785,34.876003,3.000000,13.480781
55.100,7431.600098,35.804001,3.000000,13.812201
55.200,7473.299805,36.620003,3.000000,13.960402
55.300,7579.959961,36.700001,3.000000,14.039161
55.400,7706.500000,37.452000,3.000000,14.168140
