"Time","ZX_RPM","ZX_TPS","ZX_GEAR","LCC_AFR"
17.300,9883.379883,36.028000,3.000000,14.369310
17.400,9972.070313,40.413002,3.000000,14.409000
17.500,10129.559570,47.562000,3.000000,14.650741
17.600,10141.879883,59.707001,3.000000,15.486041
17.700,10299.530273,72.928001,3.000000,15.634121
17.800,10368.280273,80.045006,3.000000,14.870081
17.900,10464.269531,81.832001,3.000000,14.360531
18.000,10546.459961,82.000000,3.000000,14.347521
18.100,10470.740234,84.417999,3.000000,14.240421
18.200,10398.980469,80.264000,3.000000,14.091901
18.300,10276.799805,72.192001,3.000000,13.946120
18.400,10233.519531,62.344002,3.000000,13.777500
18.500,10276.019531,58.852001,3.000000,13.488620
18.600,10377.139648,48.203999,3.000000,13.327520
18.700,10267.839844,23.304001,3.000000,12.063361
18.800,9779.160156,4.932000,3.000000,12.543140
18.900,9799.070313,0.884000,3.000000,14.605750
19.000,9765.230469,0.700000,3.000000,14.804731
19.100,9720.440430,0.700000,3.000000,14.465381
19.200,9675.500000,0.700000,3.000000,14.663731
19.300,9531.559570,0.700000,3.000000,14.979621
19.400,9329.530273,0.700000,3.000000,15.184751
19.500,9202.459961,0.700000,3.000000,15.393631
19.600,9076.589844,0.700000,3.000000,15.634191
19.700,8957.080078,0.700000,3.000000,15.713800
19.800,8754.200195,0.700000,3.000000,15.665521
19.900,8654.160156,0.700000,3.000000,15.492961
20.000,8527.519531,0.700000,3.000000,15.089081
20.100,8358.240234,0.700000,3.000000,14.811320
20.200,8233.160156,0.700000,3.000000,14.759001
20.300,8150.000000,0.700000,3.000000,14.759001
20.400,8094.000000,0.700000,3.000000,14.792440
20.500,8017.500000,0.700000,3.000000,14.933500
20.600,7870.000000,0.700000,3.000000,14.999500
20.700,7766.500000,0.700000,3.000000,15.170501
20.800,7675.500000,0.700000,3.000000,15.279751
20.900,7578.500000,0.700000,3.000000,15.505751
21.000,7463.250000,0.700000,3.000000,15.608001
21.100,7403.750000,0.700000,3.000000,15.640751
21.200,7361.750000,0.700000,3.000000,15.680251
21.300,7331.020020,0.700000,3.000000,15.508221
21.400,7277.379883,0.700000,3.000000,15.249381
21.500,7223.259766,0.700000,3.000000,14.998220
21.600,7181.140137,0.700000,3.000000,14.837061
21.700,7165.819824,0.700000,3.000000,14.737881
21.800,7143.279785,0.700000,3.000000,14.650620
21.900,7156.720215,0.700000,3.000000,14.616900
22.000,7132.180176,0.700000,3.000000,14.613001
22.100,7097.640137,1.284000,3.000000,14.464081
22.200,7021.109863,1.500000,3.000000,14.409000
22.300,6981.399902,2.084000,3.000000,14.409000
22.400,6902.270020,2.300000,3.000000,14.260080
22.500,6888.870117,5.147000,3.000000,14.013741
22.600,7170.669922,8.463000,3.000000,12.592501
22.700,7027.720215,10.468000,3.000000,11.379790
22.800,6980.069824,10.900001,3.000000,10.850281
22.900,6944.879883,9.748000,3.000000,10.909680
23.000,6919.240234,7.068000,3.000000,11.170441
23.100,6844.279785,5.624000,3.000000,11.510080
23.200,6821.759766,5.976000,3.000000,11.727201
23.300,6824.000000,7.352000,3.000000,12.044881
23.400,6860.720215,7.800000,3.000000,12.381401
23.500,6860.600098,8.880000,3.000000,12.471001
23.600,6891.720215,9.876000,3.000000,12.250681
23.700,6878.310059,9.532001,3.000000,12.062051
23.800,6858.479980,8.732000,3.000000,11.988761
23.900,6904.700195,9.636001,3.000000,12.338101
24.000,6969.729980,11.804000,3.000000,12.465411
24.100,6970.959961,12.500000,3.000000,11.960001
24.200,6994.529785,12.500000,3.000000,11.747061
24.300,6984.990234,11.932000,3.000000,11.949611
24.400,6981.680176,9.996000,3.000000,12.024060
24.500,6986.799805,8.250000,3.000000,12.101200
24.600,6946.700195,7.240000,3.000000,12.554601
24.700,6953.500000,7.000000,3.000000,12.743800
24.800,6945.100098,7.560000,3.000000,12.758500
24.900,6958.700195,8.850000,3.000000,12.834400
25.000,6973.600098,9.860001,3.000000,12.722200
25.100,6962.700195,11.220000,3.000000,12.528001
25.200,6992.000000,12.260000,3.000000,12.063601
25.300,7018.040039,12.500000,3.000000,12.059431
25.400,6998.850098,12.500000,3.000000,12.126341
25.500,7039.060059,12.500000,3.000000,12.222051
25.600,7075.799805,12.983000,3.000000,12.297360
25.700,7082.000000,12.717000,3.000000,12.290991
25.800,7106.149902,12.500000,3.000000,12.282001
25.900,7092.850098,11.948000,3.000000,12.382740
26.000,7106.149902,11.700000,3.000000,12.428000
26.100,7143.520020,12.243999,3.000000,12.398081
26.200,7147.839844,12.500000,3.000000,12.423441
26.300,7162.359863,12.976000,3.000000,12.352921
26.400,7192.759766,12.724000,3.000000,12.301481
26.500,7226.799805,13.520000,3.000000,12.356161
26.600,7256.359863,14.544000,3.000000,12.423441
26.700,7299.680176,15.344000,3.000000,12.352921
26.800,7321.439941,16.143999,3.000000,12.311001
26.900,7347.450195,16.400000,3.000000,12.272141
27.000,7419.299805,16.400000,3.000000,12.291861
27.100,7456.370117,16.400000,3.000000,12.272141
27.200,7517.620117,16.868999,3.000000,12.291861
27.300,7519.870117,19.712999,3.000000,12.330430
27.400,7614.200195,22.072001,3.000000,11.959440
27.500,7714.569824,23.136000,3.000000,11.889251
27.600,7756.089844,23.400000,3.000000,11.976480
27.700,7775.560059,22.344000,3.000000,12.317700
27.800,7806.740234,21.800001,3.000000,12.572461
27.900,7868.839844,20.282000,3.000000,12.703461
28.000,7904.560059,17.454000,3.000000,12.777040
28.100,7933.100098,15.872000,3.000000,12.811141
28.200,7939.720215,15.072001,3.000000,12.850040
28.300,7957.459961,14.800000,3.000000,12.989740
28.400,8024.759766,14.800000,3.000000,13.073140
28.500,8048.799805,15.320001,3.000000,13.073900
28.600,8120.100098,16.119999,3.000000,13.097601
28.700,8137.250000,16.855000,3.000000,13.103251
